case_id,sanctioned_state,sanctioning_state,begin,end,trade,descr_trade,arms,military,financial,travel,other,target_mult,sender_mult,objective,success
818,Myanmar,United States,2008,2016,1,imp_part,0,0,0,0,0,0,0,human_rights,success_total
819,Russia,Georgia,2008,2011,0,,0,0,0,0,1,0,0,end_war,success_total
820,Somalia,UN,2008,2023,0,,1,1,1,1,0,0,1,"end_war,human_rights,prevent_war","ongoing,ongoing,ongoing"
821,Venezuela,United States,2008,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
822,Zimbabwe,Canada,2008,2023,0,,1,1,1,0,1,0,0,democracy,ongoing
823,Benin,EU,2009,2017,0,,0,0,0,0,1,0,1,other,success_total
824,Eritrea,Russia,2009,2018,1,exp_part,0,1,0,0,0,0,0,end_war,success_total
825,Eritrea,UN,2009,2018,0,,1,1,1,1,0,0,1,end_war,success_total
826,Fiji,"Australia, New Zealand",2009,2012,0,,0,0,0,1,1,0,1,"human_rights,democracy","success_part,success_part"
827,Fiji,Pacific Islands Forum,2009,2014,0,,0,0,0,0,1,0,1,democracy,success_total
828,Georgia,Russia,2009,2011,1,exp_part,1,0,0,0,0,0,0,prevent_war,success_part
829,Guinea,African Union,2009,2010,0,,0,0,1,1,1,0,1,democracy,success_total
830,Guinea,ECOWAS,2009,2011,0,,1,0,0,0,1,0,1,"democracy,human_rights","success_total,success_total"
831,Guinea,"EU, Turkey, Croatia, Macedonia, Montenegro, Albania, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Ukraine, Moldova, Armenia, Georgia, Iceland",2009,2014,1,exp_part,1,1,1,1,0,0,1,human_rights,success_total
832,Guinea,Switzerland,2009,2010,0,,1,0,0,1,0,0,0,human_rights,failed
833,Guinea,United States,2009,2010,0,,0,0,1,0,0,0,0,democracy,success_total
834,Guinea,United States,2009,2011,0,,0,0,1,1,0,0,0,democracy,success_total
835,Honduras,EU,2009,2009,0,,0,0,1,0,1,0,1,democracy,success_part
836,Honduras,Organization of American States,2009,2011,0,,0,0,0,0,1,0,1,democracy,success_total
837,Honduras,United States,2009,2009,0,,0,1,1,1,0,0,0,democracy,success_part
838,Honduras,Venezuela,2009,2009,1,exp_part,0,0,0,0,0,0,0,human_rights,nego_settlement
839,"Korea, North",Japan,2009,2023,1,exp_compl,0,0,0,0,0,0,0,prevent_war,ongoing
840,Malagasy Republic,African Union,2009,2014,0,,0,0,0,0,1,0,1,democracy,success_total
841,Malagasy Republic,SADC,2009,2014,0,,0,0,0,0,1,0,1,democracy,success_total
842,Mauritania,African Union,2009,2009,0,,0,0,1,1,0,0,1,"democracy,human_rights","success_total,success_total"
843,Mauritania,EU,2009,2009,0,,0,0,1,0,0,0,1,"democracy,human_rights","success_total,success_total"
844,Mauritania,United States,2009,2009,0,,0,0,1,0,0,0,0,end_war,success_total
845,Niger,ECOWAS,2009,2011,0,,0,0,1,0,1,0,1,democracy,success_total
846,Niger,EU,2009,2011,0,,0,0,1,0,0,0,1,democracy,success_total
847,Niger,United States,2009,2011,0,,0,0,1,1,0,0,0,destab_regime,success_total
848,Somalia,"EU, Turkey, Croatia, Macedonia, Montenegro, Iceland, Albania, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Ukraine, Moldova, Armenia",2009,2023,0,,1,1,1,1,0,0,1,"end_war,human_rights","ongoing,ongoing"
849,Somalia,Switzerland,2009,2023,1,imp_part,1,1,1,1,0,0,0,"end_war,human_rights","ongoing,ongoing"
850,Tajikistan,Uzbekistan,2009,2009,1,exp_part,0,0,0,0,0,0,0,other,failed
851,Ukraine,Russia,2009,2009,1,exp_part,0,0,0,0,0,0,0,policy_change,failed
852,Belarus,Russia,2010,2010,1,exp_part,0,0,0,0,0,0,0,other,success_total
853,Colombia,United States,2010,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
854,Cote d'Ivoire,African Union,2010,2011,0,,0,0,0,0,1,0,1,"end_war,democracy","success_total,success_total"
855,Cote d'Ivoire,ECOWAS,2010,2011,0,,0,0,0,0,1,0,1,end_war,success_total
856,Eritrea,EU,2010,2018,0,,1,1,1,1,0,0,1,end_war,success_total
857,Guinea,Switzerland,2010,2014,1,exp_part,1,1,1,1,0,0,0,human_rights,success_part
858,Iran,Canada,2010,2016,1,exp_part,1,0,1,0,0,0,0,prevent_war,success_total
859,Iran,"Korea, South",2010,2012,1,imp_part,0,0,0,0,0,0,0,prevent_war,failed
860,Iran,UN,2010,2016,1,exp_part,0,0,1,0,0,0,1,prevent_war,success_total
861,Iran,UN,2010,2020,0,,1,1,0,0,0,0,1,prevent_war,success_total
862,Iraq,UN,2010,2023,0,,1,0,0,0,0,0,1,prevent_war,ongoing
863,"Korea, North","Korea, South",2010,2023,1,"exp_compl,imp_compl",0,0,0,1,1,0,0,"end_war,human_rights,democracy","ongoing,ongoing,ongoing"
864,"Korea, North",United States,2010,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,prevent_war,ongoing
865,Kyrgyzstan,Uzbekistan,2010,2010,1,exp_part,0,0,0,0,0,0,0,other,failed
866,Malagasy Republic,African Union,2010,2013,0,,0,0,1,1,0,0,1,democracy,success_total
867,Malagasy Republic,EU,2010,2014,0,,0,0,1,0,0,0,1,democracy,success_total
868,Myanmar,"EU, Croatia, Macedonia, Montenegro, Iceland, Albania, Bosnia and Herzegovina, Liechtenstein, Norway, Moldova, Armenia",2010,2013,1,"exp_part,imp_part",1,1,1,1,0,0,1,human_rights,success_part
869,Niger,African Union,2010,2011,0,,0,0,0,0,1,0,1,democracy,success_total
870,Norway,China,2010,2018,1,imp_part,0,0,0,1,0,0,0,policy_change,failed
871,Norway,China,2010,2017,0,,0,0,0,0,1,0,0,"democracy,human_rights","success_part,success_part"
872,Somalia,United States,2010,2023,1,imp_part,0,0,1,0,0,0,0,"end_war,prevent_war","ongoing,ongoing"
873,Sudan,UN,2010,2023,0,,0,1,0,0,0,0,1,"human_rights,end_war","ongoing,ongoing"
874,Switzerland,Libya,2010,2011,1,"exp_compl,imp_compl",0,0,0,0,0,0,0,policy_change,failed
875,Tajikistan,Uzbekistan,2010,2010,1,exp_part,0,0,0,0,0,0,0,other,failed
876,Afghanistan,"EU, Turkey, Croatia, Macedonia, Montenegro, Iceland, Albania, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Ukraine, Moldova, Armenia, Georgia",2011,2023,0,,1,1,1,1,0,0,1,terrorism,ongoing
877,Afghanistan,United States,2011,2023,0,,1,1,0,0,0,0,0,terrorism,ongoing
878,Belarus,"EU, Croatia, Macedonia, Montenegro, Bosnia and Herzegovina, Iceland, Albania, Serbia, Liechtenstein, Norway",2011,2016,1,exp_part,1,1,1,1,0,0,1,"democracy,human_rights","success_total,success_part"
879,Belize,United States,2011,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
880,Bolivia,United States,2011,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
881,Bosnia and Herzegovina,"EU, Turkey, Montenegro, Albania, Liechtenstein, Armenia, Georgia, Iceland, Norway",2011,2023,0,,0,0,1,1,0,0,1,prevent_war,ongoing
882,Colombia,United States,2011,2014,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,success_total
883,Costa Rica,United States,2011,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
884,Cote d'Ivoire,"EU, Turkey, Croatia, Macedonia, Montenegro, Iceland, Albania, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Ukraine, Moldova, Armenia, Georgia",2011,2016,0,,0,0,1,1,0,0,1,"end_war,human_rights","success_total,success_total"
885,Dominican Republic,United States,2011,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
886,"Egypt, Arab Rep.",Canada,2011,2016,0,,0,0,1,0,0,0,0,other,success_part
887,"Egypt, Arab Rep.","EU, Croatia, Macedonia, Albania, Montenegro, Iceland, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Moldova, Georgia",2011,2021,0,,0,0,1,0,0,0,1,other,success_total
888,"Egypt, Arab Rep.",Switzerland,2011,2017,0,,0,0,1,0,0,0,0,other,failed
889,Eritrea,UN,2011,2018,1,imp_part,0,0,0,0,0,0,1,end_war,success_total
890,Fiji,Australia,2011,2014,0,,1,0,0,0,0,0,0,democracy,success_total
891,Guatemala,United States,2011,2023,0,,0,0,1,0,0,0,0,other,ongoing
892,Indonesia,Australia,2011,2011,1,exp_part,0,0,0,0,0,0,0,other,success_total
893,Indonesia,United States,2011,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
894,Iran,Canada,2011,2016,1,exp_part,0,0,0,0,0,0,0,prevent_war,success_total
895,Iran,"EU, Croatia, Macedonia, Montenegro, Iceland, Liechtenstein, Norway, Moldova",2011,2016,0,,0,0,1,1,0,0,1,human_rights,failed
896,Iran,Switzerland,2011,2016,1,"exp_part,imp_part",0,0,1,1,0,0,0,prevent_war,success_total
897,Jamaica,United States,2011,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
898,"Korea, North",Canada,2011,2023,1,"exp_compl,imp_compl",0,0,1,0,1,0,0,prevent_war,ongoing
899,"Korea, North",United States,2011,2023,1,imp_compl,0,0,0,0,0,0,0,prevent_war,ongoing
900,Libya,Australia,2011,2023,0,,1,1,1,1,0,0,0,human_rights,ongoing
901,Libya,Canada,2011,2023,1,"exp_part,imp_part",1,1,1,0,0,0,0,"human_rights,destab_regime","ongoing,ongoing"
902,Libya,EU,2011,2017,0,,0,0,1,1,0,0,1,human_rights,failed
903,Libya,"EU, Croatia, Macedonia, Montenegro, Iceland, Albania, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Moldova, Armenia, Georgia",2011,2023,1,exp_part,0,0,1,1,0,0,1,human_rights,ongoing
904,Libya,"Gambia, The",2011,2012,0,,0,0,1,0,0,0,0,"destab_regime,democracy,human_rights","success_total,success_total,success_total"
905,Libya,League of Arab States,2011,2011,0,,0,0,0,0,1,0,1,human_rights,success_total
906,Libya,Switzerland,2011,2023,1,exp_part,0,0,1,1,0,0,0,human_rights,ongoing
907,Libya,UN,2011,2023,0,,1,1,1,1,1,0,1,human_rights,ongoing
908,Libya,United States,2011,2023,0,,0,0,1,0,1,0,0,human_rights,ongoing
909,Malawi,United Kingdom,2011,2012,0,,0,0,1,0,0,0,0,human_rights,success_total
910,Panama,United States,2011,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
911,South Sudan,"EU, Turkey, Croatia, Macedonia, Montenegro, Iceland, Albania, Serbia, Liechtenstein, Norway, Armenia",2011,2023,0,,1,1,1,1,0,0,1,"human_rights,end_war","ongoing,ongoing"
912,Syria,Australia,2011,2023,1,"exp_part,imp_part",1,1,1,1,0,0,0,human_rights,ongoing
913,Syria,Canada,2011,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
914,Syria,"EU, Croatia, Macedonia, Montenegro, Iceland, Albania, Serbia, Liechtenstein, Norway, Moldova",2011,2013,1,"exp_part,imp_part",1,1,1,1,0,0,1,"human_rights,end_war","failed,failed"
915,Syria,League of Arab States,2011,2023,1,"exp_part,imp_part",1,0,1,1,1,0,1,human_rights,ongoing
916,Syria,Switzerland,2011,2012,1,exp_part,1,1,1,1,0,0,0,human_rights,failed
917,Syria,United States,2011,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,destab_regime","ongoing,ongoing"
918,Terrorist Organizations (Al-Qaeda),UN,2011,2023,0,,1,1,1,1,0,1,1,terrorism,ongoing
919,Terrorist Organizations (Taliban),UN,2011,2023,0,,1,1,1,1,0,1,1,terrorism,ongoing
920,Tunisia,Canada,2011,2023,0,,0,0,1,0,0,0,0,other,ongoing
921,Tunisia,"EU, Croatia, Macedonia, Montenegro, Iceland, Albania, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Moldova, Armenia",2011,2023,0,,0,0,1,0,0,0,1,other,ongoing
922,Tunisia,Switzerland,2011,2023,0,,0,0,1,0,0,0,0,other,ongoing
923,Belize,United States,2012,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
924,Central African Republic,United States,2012,2014,0,,0,0,0,0,1,0,0,democracy,success_total
925,"Congo, Democratic Republic of the",United States,2012,2023,0,,0,0,1,1,0,0,0,end_war,ongoing
926,Guinea-Bissau,African Union,2012,2014,0,,0,0,0,0,1,0,1,democracy,success_total
927,Guinea-Bissau,ECOWAS,2012,2023,0,,0,0,1,1,1,0,1,democracy,ongoing
928,Guinea-Bissau,EU,2012,2014,0,,0,0,1,1,0,0,1,democracy,success_total
929,Guinea-Bissau,Switzerland,2012,2023,0,,0,0,1,1,0,0,0,democracy,ongoing
930,Guinea-Bissau,UN,2012,2023,0,,0,0,0,1,0,0,1,democracy,ongoing
931,Guinea-Bissau,United States,2012,2014,0,,0,0,1,0,0,0,0,democracy,success_total
932,Iran,Canada,2012,2016,1,"exp_part,imp_part",0,0,1,0,1,0,0,"terrorism,prevent_war,human_rights","failed,success_total,failed"
933,Iran,EU,2012,2016,1,exp_part,0,0,0,0,0,0,1,human_rights,failed
934,Iran,"EU, Croatia, Macedonia, Montenegro, Iceland, Albania, Bosnia and Herzegovina, Liechtenstein, Norway, Ukraine, Moldova",2012,2016,1,"exp_part,imp_part",0,0,1,0,0,0,1,human_rights,failed
935,Iran,United States,2012,2023,0,,0,0,1,0,0,0,0,prevent_war,ongoing
936,Kenya,UN,2012,2014,0,,1,1,1,1,0,0,1,terrorism,failed
937,Mali,African Union,2012,2012,0,,0,0,0,0,1,0,1,democracy,success_part
938,Mali,Algeria,2012,2012,0,,0,1,0,0,0,0,0,"democracy,human_rights","success_part,success_part"
939,Mali,Canada,2012,2014,0,,0,0,1,0,0,0,0,democracy,success_total
940,Mali,ECOWAS,2012,2012,0,,0,0,1,1,1,0,1,democracy,success_part
941,Mali,EU,2012,2013,0,,0,0,1,0,0,0,1,democracy,success_part
942,Mali,France,2012,2012,0,,0,1,0,0,0,0,0,democracy,success_part
943,Mali,United States,2012,2013,0,,0,1,1,1,0,0,0,democracy,success_part
944,Myanmar,Australia,2012,2023,0,,1,1,1,0,0,0,0,human_rights,ongoing
945,Myanmar,Canada,2012,2023,0,,1,1,1,0,0,0,0,human_rights,ongoing
946,Myanmar,Switzerland,2012,2023,0,,1,1,0,0,0,0,0,human_rights,ongoing
947,Pakistan,United States,2012,2013,0,,0,1,1,0,0,0,0,"democracy,human_rights","success_total,success_total"
948,Palestine,United States,2012,2016,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,success_part
949,Paraguay,MERCOSUR,2012,2013,0,,0,0,0,0,1,0,1,democracy,success_total
950,Paraguay,UNASUR,2012,2013,0,,0,0,0,0,1,0,1,"democracy,human_rights","success_total,success_total"
951,Rwanda,EU,2012,2013,0,,0,0,1,0,0,0,1,"policy_change,democracy,human_rights","success_total,success_total,success_total"
952,Rwanda,"Germany, Netherlands, Sweden",2012,2013,0,,0,0,1,0,0,0,1,"policy_change,democracy,human_rights","success_total,success_total,success_total"
953,Rwanda,United Kingdom,2012,2012,0,,0,0,1,0,0,0,0,"policy_change,democracy,human_rights","success_total,success_total,success_total"
954,Rwanda,United States,2012,2013,0,,0,1,0,0,0,0,0,"policy_change,democracy,human_rights","success_total,success_total,success_total"
955,Somalia,"EU, Turkey, Croatia, Macedonia, Montenegro, Iceland, Albania, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Ukraine, Moldova, Armenia",2012,2023,1,imp_part,0,0,0,0,0,0,1,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
956,Somalia,UN,2012,2023,1,imp_part,0,0,0,0,0,0,1,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
957,Somalia,United States,2012,2023,1,imp_part,0,0,0,0,0,0,0,"territorial_conflict,democracy,human_rights","ongoing,ongoing,ongoing"
958,Syria,Canada,2012,2023,1,exp_part,0,0,1,1,0,0,0,"human_rights,destab_regime","ongoing,ongoing"
959,Syria,OIC,2012,2023,0,,0,0,0,0,1,0,1,human_rights,ongoing
960,Syria,Switzerland,2012,2023,1,exp_part,1,1,1,1,1,0,0,"human_rights,end_war","ongoing,ongoing"
961,Tajikistan,Uzbekistan,2012,2012,1,exp_part,0,0,0,0,0,0,0,other,failed
962,"Yemen, North",United States,2012,2023,0,,0,0,1,0,0,0,0,prevent_war,ongoing
963,Belize,United States,2013,2023,1,imp_part,0,0,0,0,0,0,0,other,ongoing
964,Central African Republic,African Union,2013,2016,0,,0,0,1,1,1,0,1,"human_rights,prevent_war","success_total,success_total"
965,Central African Republic,Kimberly Process Participants,2013,2016,1,imp_part,0,0,0,0,0,0,1,end_war,failed
966,Central African Republic,UN,2013,2023,0,,1,0,0,0,0,0,1,"end_war,human_rights","nego_settlement,nego_settlement"
967,Ecuador,United States,2013,2014,0,,0,0,1,0,0,0,0,destab_regime,failed
968,"Egypt, Arab Rep.",African Union,2013,2014,0,,0,0,0,0,1,0,1,democracy,success_total
969,"Egypt, Arab Rep.","EU, Croatia, Macedonia, Albania, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Moldova, Georgia",2013,2023,1,exp_part,1,0,0,0,0,0,1,"human_rights,democracy","ongoing,ongoing"
970,"Egypt, Arab Rep.",United States,2013,2015,0,,1,1,1,0,0,0,0,"human_rights,democracy","success_part,success_part"
971,Eritrea,Russia,2013,2018,0,,1,0,0,0,0,0,0,end_war,success_total
972,Greece,United States,2013,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
973,Iran,Canada,2013,2016,1,"exp_compl,imp_compl",0,0,1,0,0,0,0,prevent_war,success_total
974,"Korea, North",UN,2013,2023,0,,0,0,1,0,0,0,1,prevent_war,ongoing
975,Kyrgyzstan,Uzbekistan,2013,2014,1,exp_part,0,0,0,0,0,0,0,other,failed
976,Lithuania,Russia,2013,2014,1,imp_part,0,0,0,0,0,0,0,other,failed
977,Mali,United States,2013,2013,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,success_total
978,Moldova,Russia,2013,2021,1,imp_part,0,0,0,0,0,0,0,policy_change,nego_settlement
979,Myanmar,"EU, Croatia, Macedonia, Montenegro, Iceland, Serbia, Albania, Bosnia and Herzegovina, Liechtenstein, Norway, Moldova, Armenia",2013,2023,1,exp_part,1,1,0,0,0,0,1,human_rights,ongoing
980,Nigeria,United States,2013,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"territorial_conflict,terrorism,democracy,human_rights","ongoing,ongoing,ongoing,ongoing"
981,Philippines,Taiwan,2013,2013,0,,0,0,0,1,0,0,0,other,success_total
982,Somalia,Switzerland,2013,2023,1,imp_part,0,0,0,0,0,0,0,"end_war,human_rights,terrorism","ongoing,ongoing,ongoing"
983,Syria,Canada,2013,2023,1,exp_part,0,0,0,0,0,0,0,human_rights,ongoing
984,Syria,"EU, Croatia, Macedonia, Montenegro, Iceland, Albania, Serbia, Liechtenstein, Norway, Moldova",2013,2023,1,"exp_part,imp_part",1,0,1,0,0,0,1,"human_rights,end_war","ongoing,ongoing"
985,Taiwan,United States,2013,2021,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,success_part
986,Armenia,United Kingdom,2014,2023,1,exp_part,0,0,0,0,0,0,0,end_war,ongoing
987,Australia,Russia,2014,2023,1,imp_part,0,0,0,0,0,0,0,policy_change,ongoing
988,Azerbaijan,United Kingdom,2014,2023,1,exp_part,0,0,0,0,0,0,0,end_war,ongoing
989,Belize,EU,2014,2014,1,imp_part,0,0,0,0,0,0,1,other,success_total
990,Canada,Russia,2014,2023,1,imp_part,0,0,0,1,0,0,0,policy_change,ongoing
991,Central African Republic,EU,2014,2023,0,,1,1,1,1,0,0,1,"end_war,human_rights","ongoing,ongoing"
992,Central African Republic,UN,2014,2023,0,,0,0,1,1,0,0,1,"end_war,human_rights","ongoing,ongoing"
993,Central African Republic,United States,2014,2023,0,,0,0,1,1,0,0,0,"end_war,human_rights","ongoing,ongoing"
994,Colombia,United States,2014,2018,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,success_total
995,EU,Russia,2014,2023,1,imp_part,0,0,0,0,0,1,0,policy_change,ongoing
996,"Gambia, The",EU,2014,2017,0,,0,0,1,0,0,0,1,human_rights,success_total
997,Guinea,"EU, Turkey, Croatia, Macedonia, Montenegro, Albania, Bosnia and Herzegovina, Serbia, Liechtenstein, Norway, Ukraine, Moldova, Armenia, Georgia, Iceland",2014,2023,0,,0,0,1,1,0,0,1,human_rights,ongoing
998,Guinea,Switzerland,2014,2023,0,,0,0,1,1,0,0,0,human_rights,ongoing
999,Israel,"Spain, United Kingdom",2014,2023,1,exp_part,1,0,0,0,0,0,1,prevent_war,ongoing
1000,Kyrgyzstan,Uzbekistan,2014,2014,1,exp_part,0,0,0,0,0,0,0,other,failed
1001,Malawi,United Kingdom,2014,2023,0,,0,0,1,0,0,0,0,other,ongoing
1002,Nigeria,UN,2014,2023,0,,1,0,1,1,0,0,1,"territorial_conflict,terrorism","ongoing,ongoing"
1003,Norway,Russia,2014,2023,1,imp_part,0,0,0,0,0,0,0,policy_change,ongoing
1004,Russia,Australia,2014,2023,1,exp_part,1,1,1,1,0,0,0,policy_change,ongoing
1005,Russia,Canada,2014,2023,1,exp_part,0,0,1,0,0,0,0,policy_change,ongoing
1006,Russia,EU,2014,2023,1,"exp_part,imp_part",1,1,1,0,0,0,1,policy_change,ongoing
1007,Russia,"EU, Montenegro, Iceland, Albania, Liechtenstein, Norway, Ukraine",2014,2023,1,imp_part,0,0,1,1,0,0,1,policy_change,ongoing
1008,Russia,Japan,2014,2023,1,imp_part,0,1,1,1,0,0,0,policy_change,ongoing
1009,Russia,New Zealand,2014,2023,0,,0,0,1,1,1,0,0,policy_change,ongoing
1010,Russia,Switzerland,2014,2023,1,"exp_part,imp_part",1,1,1,0,0,0,0,policy_change,ongoing
1011,Russia,United States,2014,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"policy_change,prevent_war","ongoing,ongoing"
1012,South Sudan,Canada,2014,2023,0,,0,0,1,0,0,0,0,"human_rights,end_war","ongoing,ongoing"
1013,South Sudan,EU,2014,2023,0,,0,0,1,1,0,0,1,"territorial_conflict,end_war","ongoing,ongoing"
1014,South Sudan,United States,2014,2023,0,,0,0,1,1,0,0,0,"human_rights,prevent_war,end_war","ongoing,ongoing,ongoing"
1015,Tanzania,"Canada, EU, Japan, Norway",2014,2015,0,,0,0,1,0,0,0,1,other,success_part
1016,Terrorist Organizations (ISIL and ANF),UN,2014,2023,0,,1,1,1,1,0,1,1,terrorism,ongoing
1017,Thailand,EU,2014,2017,0,,0,0,0,0,1,0,1,"democracy,human_rights","success_total,success_total"
1018,Thailand,United States,2014,2019,0,,0,0,1,0,0,0,0,"democracy,human_rights","success_total,success_total"
1019,Uganda,Sweden,2014,2014,0,,0,0,1,0,0,0,0,human_rights,success_total
1020,Ukraine,Australia,2014,2023,0,,0,0,1,1,0,0,0,policy_change,ongoing
1021,Ukraine,Canada,2014,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,policy_change,ongoing
1022,Ukraine,EU,2014,2023,0,,0,0,1,1,0,0,1,other,ongoing
1023,Ukraine,"EU, Montenegro, Iceland, Albania, Liechtenstein, Norway, Moldova",2014,2014,1,exp_part,0,0,1,1,0,0,1,human_rights,success_total
1024,Ukraine,"EU, Montenegro, Iceland, Albania, Liechtenstein, Norway, Moldova",2014,2023,1,"exp_part,imp_part",0,0,1,1,1,0,1,policy_change,ongoing
1025,Ukraine,Japan,2014,2023,1,imp_part,1,1,1,1,0,0,0,policy_change,ongoing
1026,Ukraine,Russia,2014,2014,1,exp_part,0,0,0,0,0,0,0,policy_change,failed
1027,Ukraine,Switzerland,2014,2014,0,,0,0,1,0,0,0,0,human_rights,success_total
1028,Ukraine,Switzerland,2014,2023,1,"exp_part,imp_part",1,0,1,0,0,0,0,policy_change,ongoing
1029,Ukraine,United States,2014,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,policy_change,ongoing
1030,United States,Russia,2014,2023,1,imp_part,0,0,0,0,0,0,0,policy_change,ongoing
1031,"Yemen, North",UN,2014,2023,0,,0,0,1,1,0,0,1,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1032,Afghanistan,UN,2015,2017,0,,1,0,1,1,0,0,1,terrorism,success_total
1033,"Albania, Montenegro, Liechtenstein, Iceland",Russia,2015,2023,1,imp_part,0,0,0,0,0,1,0,policy_change,ongoing
1034,Burundi,Belgium,2015,2021,0,,0,0,1,0,0,0,0,"human_rights,democracy,end_war","success_part,success_part,success_part"
1035,Burundi,EU,2015,2022,0,,0,0,1,1,0,0,0,"human_rights,democracy,end_war","success_part,success_part,success_part"
1036,Burundi,United States,2015,2021,0,,0,0,1,1,0,0,0,"human_rights,democracy,end_war","success_part,success_part,success_part"
1037,Canada,"Korea, South",2015,2016,1,imp_part,0,0,0,0,0,0,0,other,success_total
1038,Canada,Taiwan,2015,2016,1,imp_part,0,0,0,0,0,0,0,other,success_total
1039,Ceylon,EU,2015,2016,1,imp_part,0,0,0,0,0,0,1,other,success_total
1040,"Korea, North",United States,2015,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,prevent_war,ongoing
1041,Liberia,UN,2015,2016,0,,1,1,0,0,0,0,1,prevent_war,success_total
1042,Nepal,India,2015,2016,1,exp_part,0,0,0,0,0,0,0,"democracy,human_rights","success_part,success_part"
1043,South Sudan,UN,2015,2023,0,,0,0,1,1,0,0,1,"territorial_conflict,end_war","ongoing,ongoing"
1044,Ukraine,South Vietnam,2015,2018,1,imp_part,0,0,0,0,0,0,0,other,success_total
1045,Venezuela,United States,2015,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"human_rights,democracy","ongoing,ongoing"
1046,"Yemen, North",EU,2015,2023,0,,1,1,1,1,0,0,1,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1047,"Yemen, North",UN,2015,2023,0,,1,1,0,0,0,0,1,"end_war,terrorism,human_rights","ongoing,ongoing,ongoing"
1048,Burundi,EU,2016,2022,0,,0,0,1,0,0,0,0,"human_rights,democracy,end_war","success_part,success_part,success_part"
1049,Burundi,United States,2016,2021,0,,0,0,1,0,0,0,0,"human_rights,democracy,end_war","success_part,success_part,success_part"
1050,"Congo, Democratic Republic of the",United States,2016,2023,0,,0,0,1,0,0,0,0,"democracy,human_rights","ongoing,ongoing"
1051,"Egypt, Arab Rep.",Saudi Arabia,2016,2017,1,exp_part,0,0,0,0,0,0,0,democracy,failed
1052,"Gambia, The",United States,2016,2017,0,,0,0,0,1,0,0,0,policy_change,success_total
1053,Iran,Australia,2016,2023,1,exp_part,1,1,1,1,0,0,0,prevent_war,ongoing
1054,Iran,Canada,2016,2023,1,exp_part,0,0,1,0,0,0,0,prevent_war,ongoing
1055,Iran,Djibouti,2016,2023,0,,0,0,0,0,1,0,0,policy_change,success_total
1056,Iran,Switzerland,2016,2016,1,exp_part,0,0,0,1,0,0,0,prevent_war,success_total
1057,Iran,UN,2016,2023,0,,1,1,0,0,0,0,1,prevent_war,ongoing
1058,"Korea, North",United States,2016,2023,1,exp_compl,0,0,1,1,0,0,0,prevent_war,ongoing
1059,Lebanon,Saudi Arabia,2016,2023,0,,0,1,0,0,0,0,0,terrorism,ongoing
1060,Liberia,Canada,2016,2017,0,,1,1,1,1,0,0,0,prevent_war,success_total
1061,Libya,United States,2016,2023,0,,0,0,0,1,0,0,0,human_rights,ongoing
1062,Panama,United States,2016,2017,0,,0,0,1,0,0,0,0,other,ongoing
1063,Tanzania,United States,2016,2016,0,,0,0,1,0,0,0,0,"democracy,human_rights","success_total,success_total"
1064,Cambodia,EU,2017,2018,0,,0,0,1,0,0,0,1,"democracy,human_rights","success_part,success_part"
